,realestate_existing_n,realestate_existing_p,realestate_existing_a,realestate_new_n,realestate_new_p,realestate_new_a,realestate_stock_n,realestate_stock_p,realestate_stock_a,secondary_existing_n,secondary_existing_p,secondary_existing_a,secondary_new_n,secondary_new_p,secondary_new_a,secondary_stock_n,secondary_stock_p,secondary_stock_a,other_sector_existing_n,other_sector_existing_p,other_sector_existing_a,other_sector_new_n,other_sector_new_p,other_sector_new_a,other_sector_stock_n,other_sector_stock_p,other_sector_stock_a,tertiary_existing_n,tertiary_existing_p,tertiary_existing_a,tertiary_new_n,tertiary_new_p,tertiary_new_a,tertiary_stock_n,tertiary_stock_p,tertiary_stock_a,government_existing_n,government_existing_p,government_existing_a,government_new_n,government_new_p,government_new_a,government_stock_n,government_stock_p,government_stock_a,primary_existing_n,primary_existing_p,primary_existing_a,primary_new_n,primary_new_p,primary_new_a,primary_stock_n,primary_stock_p,primary_stock_a
610716,12.0,21733.534799999998,10.525758000000002,7.0,6098.142699999999,5.226488000000002,4.0,53452.5812,24.326946,1.0,151.05,0.448153,11.0,13386.1567,31.149541,0.0,0.0,0.0,1.0,17.23,0.123962,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1144.4656999999997,0.8063830000000001,34.0,51769.6661,297.816907,0.0,0.0,0.0,3.0,0.0,0.078423,16.0,5027.4853,192.047301,5.0,4491.3476,22.262909999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610807,1.0,2430.0,0.6129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,825.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,0.0651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610808,2.0,341.40999999999997,1.2867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.553,0.0,0.0,0.0,1.0,3050.0,3.8455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610809,6.0,18941.8298,9.8125,1.0,1300.0,1.9662,1.0,3180.0,3.5334,0.0,0.0,0.0,1.0,970.0,9.9497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,701.2804,0.5245,1.0,0.0,2.4645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610810,4.0,22180.0,6.8317,3.0,19650.0,6.924300000000001,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17191.0,142.3142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4400.0,27.811,0.0,0.0,0.0,2.0,2400.0,0.6682,2.0,11900.0,40.8333,1.0,0.0,1.176,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0476,0.0,0.0,0.0,1.0,2150.0,17.8654,0.0,0.0,0.0
610811,6.0,10437.0154,7.2082,16.0,29620.0,25.607599999999998,0.0,0.0,0.0,5.0,5772.144,30.026699999999998,3.0,13980.0,125.1422,0.0,0.0,0.0,3.0,3750.0,21.488,3.0,8160.0,66.3789,0.0,0.0,0.0,11.0,10320.0,53.381899999999995,7.0,5825.0,14.3413,9.0,557.5612,45.41480000000001,17.0,0.0,32.0603,6.0,0.0,41.07940000000001,4.0,0.0,19.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610812,31.0,287791.8455,64.83099100000001,14.0,52740.0,71.033048,0.0,0.0,0.0,12.0,10620.0,43.579167000000005,39.0,72621.008,572.3689,0.0,0.0,0.0,3.0,1443.2395999999999,6.6076440000000005,3.0,1860.0,10.1967,0.0,0.0,0.0,12.0,13958.78,25.212574999999998,68.0,29216.0,303.9994999999999,0.0,0.0,0.0,1.0,0.0,0.6107,2.0,0.0,6.0668,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1620.0,13.4283,0.0,0.0,0.0
610813,64.0,773246.2017,166.54066699999998,10.0,30140.0,14.85166,0.0,0.0,0.0,14.0,16570.0,84.66456399999998,14.0,25156.0,219.727738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525.0,2.599684,0.0,0.0,0.0,13.0,18002.3,13.268589,18.0,14933.0,158.4116,3.0,28640.0,124.12857,2.0,18500.0,3.8703839999999996,1.0,0.0,2.8051,2.0,0.0,29.012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.224
610814,14.0,92781.9549,23.449067999999997,4.0,14190.0,3.668262,0.0,0.0,0.0,3.0,1485.0,8.528609,12.0,26590.0,217.772497,0.0,0.0,0.0,2.0,2440.0,17.0793,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1310.0,110.48519999999999,2.0,14220.0,8.9633,0.0,0.0,0.0,3.0,0.0,4.50079,3.0,0.0,11.861046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610815,7.0,69920.674,34.77253,1.0,525.0,0.111333,1.0,1980.0,8.3352,5.0,11760.0,83.342,8.0,18381.2847,144.3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4804.5197,25.109441,4.0,2740.0,11.84211,0.0,0.0,0.0,10.0,0.0,40.409207,10.0,0.0,39.696133,2.0,0.0,64.2473,1.0,430.0,3.5698,0.0,0.0,0.0,0.0,0.0,0.0
610816,3.0,25070.0,8.2281,0.0,0.0,0.0,0.0,0.0,0.0,22.0,20521.0,163.372105,13.0,64692.056899999996,440.9837,0.0,0.0,0.0,1.0,611.0,0.40719,1.0,425.0,3.3333,0.0,0.0,0.0,12.0,3055.0,55.659425,17.0,1820.0,76.11929999999998,0.0,0.0,0.0,3.0,0.0,1.4947080000000001,5.0,0.0,10.9661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610907,8.0,6717.944599999999,15.743100000000002,0.0,0.0,0.0,3.0,10171.0,19.0264,1.0,53.8575,0.6391,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1087.862,4.9729,0.0,0.0,0.0,0.0,0.0,0.0,41.0,676.1369,10.0742,0.0,0.0,0.0,2.0,0.0,2.4663,2.0,5.597,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3668
610908,4.0,862.5002,4.9117999999999995,3.0,6077.0,9.0185,1.0,9970.0,16.9244,3.0,187.5784,9.3444,2.0,81.4446,1.3066,1.0,0.0,4.056,1.0,0.0,0.0632,0.0,0.0,0.0,1.0,0.0,0.1325,39.0,306.3825,3.6519999999999997,0.0,0.0,0.0,2.0,1196.44,2.78,0.0,0.0,0.0,1.0,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610909,7.0,7700.33,7.713100000000001,1.0,1030.0,0.7997,0.0,0.0,0.0,1.0,2245.5071,1.5641,2.0,971.514,9.8703,0.0,0.0,0.0,1.0,39.2236,1.6358,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1399.0383999999997,4.3571,3.0,274.4982,3.435,4.0,0.0,41.9595,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.2,0.0,0.0,0.0,1.0,141.0,1.6789,0.0,0.0,0.0
610910,6.0,3249.6779,4.541926,1.0,4040.0,2.7745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,281.7792,1.4676,0.0,0.0,0.0,2.0,301.0,0.281,0.0,0.0,0.0,1.0,0.0,0.1525,27.0,6945.665099999999,6.1358999999999995,0.0,0.0,0.0,2.0,1.8467,45.5336,2.0,5.136,0.13,0.0,0.0,0.0,2.0,0.0,1.8153000000000001,0.0,0.0,0.0,1.0,1365.1056,9.4799,0.0,0.0,0.0
610911,32.0,21455.570600000003,11.122000000000002,6.0,31710.0,34.156957000000006,0.0,0.0,0.0,1.0,280.9033,0.7803,13.0,33331.925,70.490232,0.0,0.0,0.0,1.0,384.5,2.0874,4.0,1776.9177,7.745939999999999,0.0,0.0,0.0,16.0,511.76289999999995,1.2403999999999997,19.0,5141.7267,80.790141,7.0,0.0,190.9733,0.0,0.0,0.0,1.0,817.0,1.0894,1.0,0.0,0.1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610912,67.0,5619.468599999999,13.085271,6.0,6527.0,13.301898999999999,6.0,18927.041,13.316363,2.0,90.8222,0.267793,0.0,0.0,0.0,0.0,0.0,0.0,18.0,178.067,0.367154,1.0,0.0,0.0332,0.0,0.0,0.0,41.0,8013.0687,13.257345,26.0,590.0,16.467008999999997,0.0,0.0,0.0,4.0,220.98000000000002,0.572167,3.0,0.0,2.384786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610913,89.0,52785.4024,44.08091600000001,25.0,285845.7227,118.393561,5.0,16119.605199999998,9.907423999999999,0.0,0.0,0.0,12.0,9581.0,24.520083999999997,0.0,0.0,0.0,0.0,0.0,0.0,3.0,156.0,0.6399900000000001,1.0,2412.0,1.43019,16.0,3663.3979,14.422111000000001,52.0,82792.41,746.841169,3.0,4607.0,5.756607000000001,0.0,0.0,0.0,3.0,6013.468199999999,18.383648,1.0,315.0,1.20788,0.0,0.0,0.0,1.0,300.0,0.8541,0.0,0.0,0.0
610914,23.0,16928.4549,10.186612,2.0,18442.0,10.397128,4.0,44208.0,20.854641,0.0,0.0,0.0,3.0,1198.0,3.159992,1.0,1730.0,3.032847,0.0,0.0,0.0,3.0,6896.66,13.021279,0.0,0.0,0.0,22.0,1224.8005999999998,89.506153,11.0,103546.8443,41.01876300000001,5.0,39048.2065,29.61807,0.0,0.0,0.0,1.0,658.56,2.090455,0.0,0.0,0.0,6.0,29.743999999999996,0.033847999999999996,0.0,0.0,0.0,0.0,0.0,0.0
610915,14.0,4074.1614999999997,3.9485509999999997,9.0,17921.0,17.265217999999997,2.0,6347.32,12.090131,1.0,36.0,0.022287,7.0,5005.38,8.280231,4.0,6734.548,8.93195,0.0,0.0,0.0,1.0,730.0,1.312497,1.0,1860.0,2.508938,12.0,5101.1,14.980443,7.0,17146.0,34.582691,5.0,12973.0,18.339323999999998,1.0,0.0,0.424093,1.0,0.0,0.533572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610916,28.0,25658.230600000003,23.740125000000003,34.0,44456.772000000004,68.98253400000002,5.0,20758.176000000003,25.318989999999996,0.0,0.0,0.0,4.0,1876.0,6.057995,0.0,0.0,0.0,1.0,665.0,2.774325,1.0,50.0,0.117567,0.0,0.0,0.0,6.0,1865.53,3.0626160000000002,26.0,35103.740900000004,102.954798,0.0,0.0,0.0,2.0,0.0,1.5263870000000002,2.0,625.562,0.711705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611007,5.0,12147.352799999999,16.8466,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1935.5418,18.307900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.6632,0.0,0.0,0.0,6.0,169.8312,10.9554,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.7284000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611008,6.0,3744.2635,4.1223,1.0,1168.0703,3.5612,1.0,3184.578,9.3204,1.0,126.223,0.9281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,48.766600000000004,1.0,3392.01,31.4075,6.0,1459.0640999999998,4.7498000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7837000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611009,4.0,8747.0921,8.14829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479.3994,1.0995,1.0,4252.5,27.0,1.0,2432.3,16.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1577.2534,2.4385999999999997,1.0,0.0,0.1855,1.0,795.6288,6.6302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611010,2.0,1442.7199,1.119,3.0,3633.8031,11.030357,2.0,1551.2191,5.6204,3.0,1195.9119,5.2829,3.0,2315.8496000000005,13.5945,0.0,0.0,0.0,1.0,735.376,0.6232,0.0,0.0,0.0,0.0,0.0,0.0,2.0,179.4844,0.1125,1.0,2.4,0.588,2.0,508.1372,1.5856999999999999,3.0,844.769,0.8644000000000001,0.0,0.0,0.0,1.0,540.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611011,8.0,3833.8518,5.2111,6.0,24227.9534,24.24678,1.0,9103.1237,10.24154,2.0,90.1224,0.8106399999999999,5.0,4315.0699,19.089669999999998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12916.8546,53.1558,0.0,0.0,0.0,9.0,3498.6516,10.7359,6.0,6157.083299999999,30.07154,4.0,4005.9449999999997,31.5903,5.0,1237.8116,11.8369,1.0,225.487,1.803,1.0,853.3776,2.0103,1.0,207.903,0.3062,0.0,0.0,0.0,0.0,0.0,0.0
611012,3.0,5356.5847,3.2690200000000003,5.0,18415.7913,25.4101,0.0,0.0,0.0,2.0,0.0,0.33307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248.1818,0.3941,1.0,4983.308,12.4102,3.0,2938.5471,9.76059,1.0,410.5617,0.50015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611013,6.0,2885.7063000000003,2.42703,2.0,5659.1799,5.64355,2.0,10518.8517,9.412027,1.0,0.0,0.866,4.0,1808.8417,6.935,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1353.0410000000002,2.4939400000000003,0.0,0.0,0.0,2.0,919.9838,4.04238,10.0,10144.2338,86.75238,0.0,0.0,0.0,1.0,116.878,0.1774,4.0,10345.501,33.222179999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611014,4.0,3321.3109999999997,2.8838399999999997,7.0,27672.2092,19.714917,0.0,0.0,0.0,1.0,1384.7136,4.32723,7.0,7612.8104,23.14196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,553.24,1.4005100000000001,26.0,51656.005300000004,176.85550999999998,0.0,0.0,0.0,1.0,581.438,1.02011,5.0,3467.840199999999,9.666350000000001,2.0,270.23199999999997,0.38495999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611015,2.0,4678.6067,4.92919,2.0,8469.931700000001,9.7667,1.0,108.8228,0.25082,0.0,0.0,0.0,1.0,624.2493,1.86901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1136.3983,1.34378,1.0,0.0,0.02417,1.0,108.036,0.20009,3.0,1541.18,2.35683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611016,2.0,1037.0844,0.37603,1.0,1437.1245,1.11405,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13000.8539,48.83682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,755.3,1.89668,0.0,0.0,0.0,3.0,542.7302,0.39777,4.0,31231.218,50.22416,1.0,54.6136,0.51375,0.0,0.0,0.0,1.0,799.7483,2.82545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.025599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.7254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.6484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.712199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17800.0,8.5186,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.02109999999999,0.7965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.9093,0.3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.4104,0.7716,0.0,0.0,0.0,0.0,0.0,0.0
620107,17.0,56293.23589999999,50.5285,1.0,10000.0,3.1554,3.0,19279.0,7.5072,23.0,6868.029500000001,165.9519,0.0,0.0,0.0,5.0,324.2495,2.0981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4684.613400000001,53.1112,0.0,0.0,0.0,2.0,0.0,4.4699,1.0,21.7752,0.1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620108,18.0,34369.1545,42.1417,2.0,30600.0,10.221,4.0,13100.0,5.3647,26.0,41989.2999,26.4768,1.0,6500.0,3.0894,4.0,113.80389999999998,36.4516,0.0,0.0,0.0,1.0,210.0,1.7533,1.0,79.3154,0.495,20.0,3022.7464,15.6333,0.0,0.0,0.0,14.0,37507.13449999999,35.018100000000004,8.0,112.3326,8.8635,0.0,0.0,0.0,4.0,1534.1213,8.9111,4.0,1259.4733,4.6585,0.0,0.0,0.0,0.0,0.0,0.0
620109,9.0,79169.7536,32.0031,11.0,138930.0,53.8397,3.0,8500.0,13.7263,8.0,1534.0528,7.545,8.0,16360.0,23.267699999999998,4.0,106.3645,3.4091,1.0,0.0,9.1844,1.0,14700.0,2.6667,0.0,0.0,0.0,13.0,4044.9806999999996,10.269900000000002,2.0,0.0,2.139,6.0,26254.1691,10.3304,3.0,0.0,10.023100000000001,0.0,0.0,0.0,3.0,263.59889999999996,12.0501,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.12950000000001,0.6511
620110,16.0,6025.4001,156.2987,6.0,130390.0,43.6201,28.0,383057.4201,191.18839999999997,16.0,2692.9137,34.65057,10.0,11350.0,21.2029,2.0,0.0,3.1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11606.0354,9.1367,5.0,2839.8645,5.268,5.0,225.0155,12.9379,3.0,0.0,5.7296,0.0,0.0,0.0,9.0,16.8669,24.004900000000003,1.0,389.9246,5.4186,0.0,0.0,0.0,0.0,0.0,0.0
620111,13.0,202207.3981,32.53,7.0,42484.0,32.071,4.0,43185.5,11.4527,5.0,27386.022100000002,68.0209,6.0,9306.6543,16.8533,2.0,458.0,2.8642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43515.6109,24.0544,8.0,57510.0,100.25460000000001,0.0,0.0,0.0,1.0,0.0,8.7153,2.0,0.0,3.765,1.0,0.0,0.8216,2.0,656.8654,12.3447,0.0,0.0,0.0,0.0,0.0,0.0
620112,12.0,21352.1126,21.15086,7.0,44986.0,12.726379999999999,5.0,90100.0,32.03018,12.0,10447.1104,48.31054,11.0,15757.5184,104.01809,0.0,0.0,0.0,9.0,668.8531,8.5896,1.0,1050.0,1.3386,0.0,0.0,0.0,16.0,1898.0849,38.031656999999996,16.0,23220.0,46.709990000000005,1.0,811.748,1.08646,6.0,0.0,9.59397,4.0,0.0,12.8942,0.0,0.0,0.0,3.0,4430.0,11.93244,0.0,0.0,0.0,0.0,0.0,0.0
620113,18.0,134257.2574,43.65956,18.0,252086.5615,119.34475,9.0,98292.16369999999,21.627913000000003,5.0,17.8075,9.49649,7.0,13416.0,72.34587,1.0,694.0312,2.272,1.0,158.56,0.33033,2.0,163.795,2.38246,0.0,0.0,0.0,18.0,22999.661,24.64451,8.0,16490.6838,19.822850000000003,1.0,10020.0,1.59745,6.0,0.0,8.48859,6.0,0.0,26.18659,2.0,0.0,5.3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620114,9.0,48713.812099999996,7.576232999999999,30.0,176021.40000000002,219.68115500000002,1.0,0.0,8.05925,9.0,59322.39779999999,65.063431,3.0,2420.0,4.86646,1.0,116.73,0.7073,1.0,5722.7968,34.064267,0.0,0.0,0.0,0.0,0.0,0.0,8.0,765.5785999999999,5.928890000000001,6.0,9995.045900000001,16.303463,2.0,0.0,50.2406,2.0,0.0,3.77095,0.0,0.0,0.0,2.0,4282.4911,3.56872,1.0,0.0,0.7316,0.0,0.0,0.0,0.0,0.0,0.0
620115,9.0,184064.3262,30.679001000000003,18.0,176371.1084,143.005206,10.0,250049.51009999998,74.66188,1.0,4395.0225,2.48873,6.0,7196.896000000001,43.867146,12.0,186466.7422,89.52333,0.0,0.0,0.0,1.0,12550.0,69.49075,0.0,0.0,0.0,30.0,274.3683,70.06411000000001,14.0,24266.231599999996,177.18758400000002,13.0,56979.5375,37.503519999999995,0.0,0.0,0.0,5.0,0.0,44.10954,2.0,89.2639,2.43385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.52587
620116,17.0,190467.5256,21.652559000000004,9.0,47145.524999999994,45.565354,9.0,82710.22,28.381520000000002,12.0,112259.832,24.41713,11.0,17727.521399999998,61.561842,9.0,84299.79870000001,48.422571000000005,1.0,21489.3608,3.06549,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5640.0,21.35905,5.0,6898.0,432.84801000000004,13.0,38571.1913,46.94805,0.0,0.0,0.0,3.0,0.0,4.730485000000001,4.0,1027.5008,16.050804,1.0,2016.0,8.000159,0.0,0.0,0.0,0.0,0.0,0.0
620206,3.0,110.16999999999999,9.180000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,164.13000000000005,15.250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620207,11.0,763.21,11.043999999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.0,94.46000000000001,14.829999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.55,7.7,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2072.73,26.294700000000002,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,14.6596,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.17,9.84,0.0,0.0,0.0,0.0,0.0,0.0
620208,9.0,427.61120000000005,7.9639999999999995,0.0,0.0,0.0,0.0,0.0,0.0,11.0,446.432,95.9627,0.0,0.0,0.0,0.0,0.0,0.0,3.0,127.49,8.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,402.7664,12.865399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620209,5.0,1086.022,2.6528,1.0,358.87,15.0355,0.0,0.0,0.0,4.0,440.291,13.2137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,384.06299999999993,19.1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620210,18.0,8203.7714,53.0317,4.0,1588.384,5.8388,2.0,0.0,0.9968,8.0,241.66180000000003,14.413599999999999,6.0,346.879,23.1248,0.0,0.0,0.0,4.0,505.3464,33.7736,6.0,54.535999999999994,4.7387999999999995,1.0,236.9145,19.7943,47.0,528.5663,367.8554,9.0,894.1898,29.6724,3.0,0.0,42.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.61,0.522,0.0,0.0,0.0,0.0,0.0,0.0
