,cityID,total_n,total_p,total_a,招拍挂_n,招拍挂_p,招拍挂_a,协议出让_n,协议出让_p,协议出让_a,划拨_n,划拨_p,划拨_a,其他_n,其他_p,其他_a,租赁_n,租赁_p,租赁_a,existing_n,existing_p,existing_a,new_n,new_p,new_a,stock_n,stock_p,stock_a
320914,盐城市,177.0,442198.9116,494.43367,127.0,436273.4772999999,357.64919,16.0,5925.434300000001,15.251380000000001,34.0,0.0,121.53310000000002,0.0,0.0,0.0,0.0,0.0,0.0,60.0,260167.8078,161.52115999999998,107.0,116949.4906,277.40351,10.0,65081.61320000001,55.509
320915,盐城市,295.0,1161372.1679,1239.3468939999998,254.0,1155707.9644000002,824.4378399999999,7.0,5664.2035,19.494623999999998,34.0,0.0,395.41443,0.0,0.0,0.0,0.0,0.0,0.0,90.0,749554.05,315.954424,183.0,268214.0224,825.95387,22.0,143604.09550000002,97.43860000000001
320916,盐城市,446.0,799305.7746,1243.3760699999998,327.0,783395.8413000001,930.0479499999999,21.0,15909.933300000002,17.1068,98.0,0.0,296.22132000000005,0.0,0.0,0.0,0.0,0.0,0.0,164.0,499165.9844000001,522.3129200000001,254.0,189639.8998,633.016,28.0,110499.8904,88.04714999999999
321004,扬州市,1.0,656.88,2.6067,1.0,656.88,2.6067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,656.88,2.6067,0.0,0.0,0.0
321005,扬州市,1.0,1824.6065,0.5693,1.0,1824.6065,0.5693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1824.6065,0.5693,0.0,0.0,0.0,0.0,0.0,0.0
321006,扬州市,259.0,544466.5904,955.2151999999999,32.0,6363.7118,220.7918,201.0,538102.8786,569.2726,24.0,0.0,163.0933,0.0,0.0,0.0,2.0,0.0,2.0575,1.0,0.0,0.0,258.0,544466.5904,955.2151999999999,0.0,0.0,0.0
321007,扬州市,88.0,74045.5309,174.8303,15.0,42937.8217,47.8407,61.0,31051.208799999997,38.74900000000001,8.0,0.0,77.64739999999999,0.0,0.0,0.0,4.0,56.5004,10.5932,65.0,57415.075600000004,54.2628,23.0,16630.455300000005,120.5675,0.0,0.0,0.0
321008,扬州市,31.0,82479.9969,135.59169999999997,16.0,81589.9187,126.6743,11.0,881.4876999999999,0.2802,3.0,0.0,8.2554,0.0,0.0,0.0,1.0,8.5905,0.3818,17.0,33253.8854,48.528200000000005,11.0,49226.1115,78.8081,3.0,0.0,8.2554
321009,扬州市,92.0,255170.4633,296.32390000000004,44.0,254597.8343,164.04590000000002,10.0,572.6289999999999,0.6616,38.0,0.0,131.6164,0.0,0.0,0.0,0.0,0.0,0.0,37.0,200550.7489,92.7652,41.0,49293.8174,135.2711,14.0,5325.897,68.28760000000003
321010,扬州市,219.0,1034640.8847000002,946.2812240000001,132.0,1017506.4182000001,722.9244,45.0,17134.466499999995,41.36032399999999,42.0,0.0,181.99650000000003,0.0,0.0,0.0,0.0,0.0,0.0,83.0,347406.9164,207.35632400000003,97.0,390473.5029,482.94140000000004,39.0,296760.4654,255.98350000000005
321011,扬州市,214.0,1273085.4744,885.898562,120.0,1261304.4108000002,623.6427000000001,34.0,11781.0636,9.357762000000003,60.0,0.0,252.8981,0.0,0.0,0.0,0.0,0.0,0.0,78.0,392659.7705,239.209562,109.0,410759.55610000005,390.75269999999995,27.0,469666.14780000004,255.93630000000002
321012,扬州市,315.0,1117887.8928999999,1261.091315,179.0,1051364.4952000002,663.7523,63.0,66523.3977,33.668195,73.0,0.0,563.67082,0.0,0.0,0.0,0.0,0.0,0.0,138.0,433848.0099,311.131405,134.0,474073.6068,504.9398,43.0,209966.2762,445.02011
321013,扬州市,326.0,1450072.9073,1017.189586,258.0,1444944.6092,868.7835,42.0,5128.2981,13.295766,25.0,0.0,115.41722,0.0,0.0,0.0,1.0,0.0,19.6931,157.0,484604.7003,380.918056,126.0,384592.16260000004,413.2872,43.0,580876.0444,222.98432999999997
321014,扬州市,296.0,999398.8813,1073.167898,217.0,980807.1715,707.3722,38.0,18591.709800000004,12.230798,41.0,0.0,353.5649,0.0,0.0,0.0,0.0,0.0,0.0,115.0,344438.3721999999,319.691198,158.0,444264.0183,578.4147,23.0,210696.49080000003,175.06199999999998
321015,扬州市,240.0,694704.7494000001,810.632573,134.0,690283.7828,496.2744,38.0,4420.9666,27.056843,68.0,0.0,287.30133,0.0,0.0,0.0,0.0,0.0,0.0,119.0,191694.8377,297.569273,92.0,108649.4774,315.9144,29.0,394360.4343,197.1489
321016,扬州市,172.0,626310.0729,714.8340329999999,90.0,607958.7646999999,386.73351999999994,27.0,18351.308200000003,108.38030300000001,55.0,0.0,219.72021,0.0,0.0,0.0,0.0,0.0,0.0,72.0,285518.68609999993,275.959023,74.0,114839.88119999999,230.16371,26.0,225951.5056,208.7113
321101,镇江市,2.0,9400.0,21.2318,0.0,0.0,0.0,2.0,9400.0,21.2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9400.0,21.2318,0.0,0.0,0.0,0.0,0.0,0.0
321105,镇江市,1.0,3100.0,1.6687,1.0,3100.0,1.6687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3100.0,1.6687,0.0,0.0,0.0,0.0,0.0,0.0
321106,镇江市,17.0,28054.173300000002,65.1926,13.0,27190.4664,58.6666,4.0,863.7069,6.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,28054.173300000002,65.1926,0.0,0.0,0.0
321107,镇江市,110.0,147614.4602,264.061,30.0,114038.0057,138.77329999999998,71.0,33576.45450000001,116.2395,9.0,0.0,9.0482,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100549.4036,84.3467,54.0,40206.9466,144.26760000000002,6.0,6858.110000000001,35.4467
321108,镇江市,153.0,349685.985,472.49879999999996,77.0,337722.8114,312.58630000000005,39.0,10601.5464,25.539,37.0,1361.6272,134.3735,0.0,0.0,0.0,0.0,0.0,0.0,87.0,249211.08870000002,214.1894,64.0,93721.00690000001,230.87910000000002,2.0,6753.8894,27.4303
321109,镇江市,126.0,573674.8948,532.25718,80.0,569471.8564,392.60857999999996,17.0,4203.0383999999995,18.3156,29.0,0.0,121.333,0.0,0.0,0.0,0.0,0.0,0.0,38.0,208997.6718,178.59538,85.0,361352.8105,282.4285,3.0,3324.4125,71.2333
321110,镇江市,200.0,1116285.1486,865.5457999999999,134.0,1113396.1486,712.3547000000001,10.0,2889.0,15.2279,56.0,0.0,137.9632,0.0,0.0,0.0,0.0,0.0,0.0,85.0,894300.4445000001,423.7984,109.0,158701.27879999997,408.28850000000006,6.0,63283.4253,33.4589
321111,镇江市,152.0,1433947.7774,748.096,124.0,1433722.7774,652.3175000000001,2.0,225.0,1.0689,26.0,0.0,94.70959999999998,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1154256.5747,374.1691,68.0,255565.2053,315.4913,6.0,24125.9974,58.435599999999994
321112,镇江市,234.0,614789.7779999999,855.805035,119.0,605721.1222,455.2373000000001,21.0,8258.1705,5.373843,94.0,810.4853,395.193892,0.0,0.0,0.0,0.0,0.0,0.0,149.0,515579.1257,508.593243,79.0,91937.0183,313.251692,6.0,7273.634,33.960100000000004
321113,镇江市,277.0,729262.2888,1102.014777,161.0,726317.2438,624.2429119999999,19.0,2945.045,3.5393250000000003,97.0,0.0,474.23254000000003,0.0,0.0,0.0,0.0,0.0,0.0,147.0,624194.2178999999,501.531905,113.0,77069.3775,441.71488200000005,17.0,27998.693400000004,158.76799
321114,镇江市,1393.0,3502186.7498000003,4385.146480000001,1366.0,3502102.9231000002,4343.510100000001,6.0,83.8267,0.03226,21.0,0.0,41.60412,0.0,0.0,0.0,0.0,0.0,0.0,57.0,235861.6191,202.35508,1316.0,3104424.2822000002,3992.0471000000007,20.0,161900.84850000002,190.74430000000004
321115,镇江市,150.0,232158.81290000002,745.99406,83.0,231183.9589,267.8224,12.0,974.8539999999999,2.5038800000000005,55.0,0.0,475.66778000000005,0.0,0.0,0.0,0.0,0.0,0.0,66.0,205465.5282,194.48659999999998,64.0,17797.274,89.95221000000001,20.0,8896.010699999999,461.55524999999994
321116,镇江市,152.0,272065.36309999996,612.11658,95.0,271792.3591,358.64873000000006,13.0,273.00399999999996,0.14573,44.0,0.0,253.32211999999998,0.0,0.0,0.0,0.0,0.0,0.0,71.0,228441.992,221.84148,62.0,34896.391299999996,253.8732,19.0,8726.979800000001,136.40189999999996
321206,泰州市,201.0,28266.502699999997,681.3743999999999,9.0,14230.769,58.0578,183.0,14035.7337,565.0915,6.0,0.0,50.697199999999995,1.0,0.0,2.2958,2.0,0.0,5.2321,0.0,0.0,0.0,201.0,28266.502699999997,681.3743999999999,0.0,0.0,0.0
321207,泰州市,9.0,1846.6680000000001,24.67077,1.0,1280.0,1.7687,2.0,566.668,0.498,6.0,0.0,22.404069999999997,0.0,0.0,0.0,0.0,0.0,0.0,3.0,566.668,0.5804699999999999,6.0,1280.0,24.090299999999996,0.0,0.0,0.0
321208,泰州市,33.0,41411.284400000004,151.5982,7.0,40777.4912,96.9779,9.0,403.7932,1.1876,17.0,230.0,53.4327,0.0,0.0,0.0,0.0,0.0,0.0,11.0,320.1436,8.6025,17.0,9951.140800000001,72.4927,5.0,31140.0,70.503
321209,泰州市,45.0,137889.2599,171.03390000000002,28.0,136345.0,154.7326,9.0,1544.2599,2.1987,8.0,0.0,14.1026,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2198.7059,4.4652,35.0,116938.55399999999,108.18950000000001,2.0,18752.0,58.379200000000004
321210,泰州市,126.0,519330.5009,587.1873,87.0,518182.0,471.29750000000007,15.0,1148.5009,1.7889000000000002,24.0,0.0,114.10089999999998,0.0,0.0,0.0,0.0,0.0,0.0,20.0,129767.56990000002,46.569100000000006,100.0,313502.931,509.3328000000001,6.0,76060.0,31.285400000000003
321211,泰州市,116.0,676515.2845000001,535.2711,85.0,675415.0,485.50829999999996,13.0,1100.2845,2.0882000000000005,18.0,0.0,47.6746,0.0,0.0,0.0,0.0,0.0,0.0,31.0,229935.2845,117.32829999999998,80.0,406132.0,375.86240000000004,5.0,40448.0,42.0804
321212,泰州市,125.0,532911.6056,669.3548199999999,91.0,532520.0,552.6559,4.0,391.60560000000004,1.04402,30.0,0.0,115.65489999999998,0.0,0.0,0.0,0.0,0.0,0.0,28.0,65563.9196,68.45052000000001,88.0,379117.686,537.5501999999999,9.0,88230.0,63.3541
321213,泰州市,154.0,1108737.9148,641.4529920000001,110.0,1108506.0,497.22450000000003,6.0,231.91480000000004,0.8967620000000001,38.0,0.0,143.33173000000002,0.0,0.0,0.0,0.0,0.0,0.0,35.0,336731.9148,127.431692,108.0,689326.0,462.30980000000005,11.0,82680.0,51.71149999999999
321214,泰州市,172.0,1548504.2182,765.578923,141.0,1548407.0,609.2359000000001,5.0,97.2182,0.017523,26.0,0.0,156.3255,0.0,0.0,0.0,0.0,0.0,0.0,55.0,533881.2182,240.382423,109.0,847678.0,470.2322,8.0,166945.0,54.9643
321215,泰州市,165.0,1696755.2665,654.25866,141.0,1696088.0,602.9963,6.0,667.2665,0.7230599999999999,18.0,0.0,50.5393,0.0,0.0,0.0,0.0,0.0,0.0,56.0,466228.2665,146.64856,105.0,1146340.0,474.9861,4.0,84187.0,32.624
321216,泰州市,124.0,311491.1137,397.37015600000007,85.0,309601.5,260.02933,7.0,1889.6136999999999,0.273012,32.0,0.0,137.067814,0.0,0.0,0.0,0.0,0.0,0.0,22.0,41434.8695,23.732326000000004,99.0,259426.24420000002,368.30903000000006,3.0,10630.0,5.328799999999999
321306,宿迁市,150.0,17055.4971,598.2402999999999,28.0,12455.2615,157.25469999999999,115.0,4600.2356,391.4736,7.0,0.0,49.512,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3882.7525,5.9589,147.0,13172.744600000002,592.2814,0.0,0.0,0.0
321307,宿迁市,6.0,5943.969099999999,38.5941,3.0,3530.5371,21.3544,3.0,2413.432,17.2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2941.8832,20.908699999999996,2.0,3002.0859,17.6854
321308,宿迁市,5.0,3126.5565,33.7509,3.0,3126.5565,23.891,0.0,0.0,0.0,2.0,0.0,9.859900000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.1765,3.0,3126.5565,23.891,1.0,0.0,1.6834
321309,宿迁市,44.0,60082.455700000006,253.33290000000002,33.0,59449.599700000006,137.5676,2.0,632.856,6.2644,9.0,0.0,109.5009,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29844.7329,62.8883,36.0,30237.7228,93.69059999999999,2.0,0.0,96.754
321310,宿迁市,186.0,369280.3517,1034.455,163.0,368492.6657,909.0458,2.0,787.686,5.6034999999999995,21.0,0.0,119.80569999999999,0.0,0.0,0.0,0.0,0.0,0.0,30.0,178568.21160000004,256.18769999999995,152.0,179692.55090000003,729.7533,4.0,11019.5892,48.513999999999996
321311,宿迁市,184.0,719918.5830000001,807.3072,153.0,719918.5830000001,735.6378,0.0,0.0,0.0,31.0,0.0,71.66940000000001,0.0,0.0,0.0,0.0,0.0,0.0,55.0,493632.79780000006,313.4264,122.0,202325.0726,432.6131,7.0,23960.7126,61.2677
321312,宿迁市,213.0,249869.73570000002,818.431329,183.0,249869.73569999996,693.986029,0.0,0.0,0.0,30.0,0.0,124.4453,0.0,0.0,0.0,0.0,0.0,0.0,97.0,123658.4317,365.770272,109.0,116350.11589999999,409.193857,7.0,9861.1881,43.4672
321313,宿迁市,141.0,524386.6812,619.086654,128.0,524386.6812,608.122854,0.0,0.0,0.0,13.0,0.0,10.963799999999999,0.0,0.0,0.0,0.0,0.0,0.0,55.0,243893.5215,263.0607,64.0,133240.0026,212.229834,22.0,147253.15709999998,143.79612
321314,宿迁市,210.0,223513.3014,619.562141,150.0,223513.30139999997,482.84704100000005,0.0,0.0,0.0,60.0,0.0,136.7151,0.0,0.0,0.0,0.0,0.0,0.0,35.0,51720.3646,128.1628,162.0,144865.6754,419.89768200000003,13.0,26927.261400000003,71.501659
321315,宿迁市,173.0,207204.24840000004,693.5399,139.0,207204.2484,475.41729999999995,0.0,0.0,0.0,34.0,0.0,218.1226,0.0,0.0,0.0,0.0,0.0,0.0,72.0,106930.56300000001,264.18309999999997,85.0,84887.2704,358.271,16.0,15386.415,71.08579999999999
321316,宿迁市,208.0,1018373.8901,985.5627400000001,165.0,1018373.8901,720.70644,0.0,0.0,0.0,43.0,0.0,264.85630000000003,0.0,0.0,0.0,0.0,0.0,0.0,75.0,392806.70259999996,249.76373999999998,95.0,415543.1421,561.5556,38.0,210024.04539999997,174.24340000000004
330107,杭州市,17.0,18850.242,39.9674,7.0,13334.274,17.2796,2.0,5515.968,16.5108,8.0,0.0,6.177,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1339.0023999999999,7.7852,6.0,8250.2396,24.041900000000002,2.0,9261.0,8.1403
330108,杭州市,71.0,393942.0221,208.16229999999996,40.0,393942.0221,106.4254,0.0,0.0,0.0,31.0,0.0,101.73689999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11927.465400000001,11.7949,53.0,41402.5084,110.87880000000001,9.0,340612.0483,85.48859999999999
330109,杭州市,630.0,5445895.6294,1700.4702000000002,265.0,5435419.2543,484.3331999999999,9.0,10476.375100000001,8.384799999999998,356.0,0.0,1207.7522,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1270429.8131,222.0462,492.0,3128778.7076,1205.9651,50.0,1046687.1087,272.4589
330110,杭州市,716.0,4324402.9288,2349.734,255.0,4301102.4782,499.0776,32.0,21070.351,39.9273,429.0,2230.0996,1810.7291,0.0,0.0,0.0,0.0,0.0,0.0,122.0,804211.2501000001,286.53319999999997,409.0,2637748.5419,1167.6396,185.0,882443.1368,895.5612
330111,杭州市,893.0,2479423.9822,1927.3119,395.0,2395163.7,501.3224,25.0,19165.127600000003,32.640899999999995,473.0,65095.1546,1393.3485999999998,0.0,0.0,0.0,0.0,0.0,0.0,129.0,307015.4277,208.5702,637.0,1217091.2791,1133.2788,127.0,955317.2754,585.4629000000001
330112,杭州市,813.0,2632551.7793,2660.085076,149.0,2513872.0,444.2273,25.0,17755.259599999998,15.5032,639.0,100924.5197,2200.3545759999997,0.0,0.0,0.0,0.0,0.0,0.0,180.0,444695.1654,303.8863,528.0,1718460.6174,1688.892376,105.0,469395.9965,667.3064
330113,杭州市,583.0,3355852.6689000004,1961.11602,181.0,3267769.0,451.10592,20.0,30124.885700000006,28.579300000000003,382.0,57958.7832,1481.4308,0.0,0.0,0.0,0.0,0.0,0.0,94.0,330449.9697,131.6037,445.0,1522249.2399,1708.13582,44.0,1503153.4593,121.37650000000001
330114,杭州市,514.0,3826062.7874999996,1145.9090959999999,326.0,3797133.0,569.734196,5.0,9127.207100000001,4.7648,183.0,19802.5804,571.4100999999999,0.0,0.0,0.0,0.0,0.0,0.0,102.0,38150.01,261.14384599999994,362.0,3737625.8559,659.8449330000001,50.0,50286.9216,224.92031700000004
330115,杭州市,352.0,2855552.8405999998,912.4531,74.0,2808815.3219,281.67389999999995,19.0,27120.437500000004,37.61200000000001,259.0,19617.0812,593.1672000000001,0.0,0.0,0.0,0.0,0.0,0.0,107.0,247904.5315,192.2361,195.0,2491176.8746,567.2565,50.0,116471.43449999999,152.9605
330116,杭州市,441.0,8077652.2447,956.76592,122.0,8036176.1515999995,359.1344,70.0,12029.3194,62.52141999999999,249.0,29446.773700000005,535.1101,0.0,0.0,0.0,0.0,0.0,0.0,178.0,4586979.5114,301.74202,209.0,1948046.3668,435.12699999999995,54.0,1542626.3665,219.8969
330204,宁波市,12.0,183313.4113,33.4286,12.0,183313.4113,33.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,86927.95620000002,13.0759,5.0,96385.45509999999,20.3527,0.0,0.0,0.0
330205,宁波市,1.0,352.2474,0.3526,1.0,352.2474,0.3526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,352.2474,0.3526,0.0,0.0,0.0,0.0,0.0,0.0
330206,宁波市,3.0,34274.46,2.7818,3.0,34274.46,2.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34274.46,2.7818,0.0,0.0,0.0
330207,宁波市,101.0,339748.4032,295.1695,64.0,324106.1062,148.47089999999997,30.0,3438.5670000000005,66.5281,7.0,12203.73,80.1705,0.0,0.0,0.0,0.0,0.0,0.0,54.0,128575.35379999998,189.85160000000005,43.0,180697.5291,89.824,4.0,30475.520299999996,15.4939
330208,宁波市,139.0,549311.1865,385.50946,101.0,538952.0560999999,259.06396,4.0,4028.5882999999994,8.1697,34.0,6330.542100000001,118.27579999999999,0.0,0.0,0.0,0.0,0.0,0.0,26.0,184553.0455,66.0966,99.0,223978.67690000002,277.40752,14.0,140779.46409999998,42.00534
330209,宁波市,490.0,2546049.6114,966.5524,290.0,2469682.5475999997,625.1788,44.0,32124.5349,51.774100000000004,156.0,44242.528900000005,289.59950000000003,0.0,0.0,0.0,0.0,0.0,0.0,98.0,584495.0174,199.23950000000002,334.0,1485099.4925,612.6481,58.0,476455.1015,154.6648
330210,宁波市,964.0,3923650.5113999997,4049.958117,299.0,3360525.0724,883.47398,46.0,209882.2438,377.00708700000007,619.0,353243.19519999996,2789.4770500000004,0.0,0.0,0.0,0.0,0.0,0.0,164.0,776557.9218,846.6991200000001,619.0,1877842.9314000001,2118.537577,181.0,1269249.6582000002,1084.72142
330211,宁波市,649.0,1757835.7324,2079.74114,303.0,1512196.8315,836.2678999999999,36.0,95485.8367,167.73587000000003,310.0,150153.06419999996,1075.7373699999998,0.0,0.0,0.0,0.0,0.0,0.0,172.0,366281.0897,285.57755000000003,359.0,887928.0761,1393.0467200000003,118.0,503626.5666,401.11687
330212,宁波市,812.0,3019225.4461999997,2222.05474,323.0,2750344.8553,714.3553599999999,32.0,55381.60890000001,103.30906700000001,457.0,213498.98200000002,1404.3903129999999,0.0,0.0,0.0,0.0,0.0,0.0,128.0,476460.2178,301.91175499999997,553.0,897556.8432,1372.676865,131.0,1645208.3852,547.46612
330213,宁波市,712.0,5474757.791200001,2262.5345100000004,393.0,5329495.4125,1077.03575,41.0,18427.492000000002,19.13874,278.0,126834.8867,1166.36002,0.0,0.0,0.0,0.0,0.0,0.0,141.0,1696588.1331,586.70816,451.0,944276.092,1173.79425,120.0,2833893.5661000004,502.03209999999996
330214,宁波市,552.0,2260077.3339,1391.2842529999998,200.0,2013467.3011,537.13283,42.0,138730.6663,147.40526699999998,310.0,107879.3665,706.746156,0.0,0.0,0.0,0.0,0.0,0.0,141.0,659314.4948000001,340.421426,300.0,405090.37100000004,644.817127,111.0,1195672.4680999997,406.0457
330215,宁波市,480.0,2185532.5042999997,1577.893884,148.0,1947248.4824,449.1331799999999,21.0,110709.7753,154.19382199999995,311.0,127574.24659999998,974.5668820000001,0.0,0.0,0.0,0.0,0.0,0.0,109.0,547410.0938,381.0547150000001,267.0,417619.12729999993,812.2431690000001,104.0,1220503.2832,384.596
330216,宁波市,399.0,5373179.925000001,1259.6922020000002,177.0,5279071.764,718.7399499999999,17.0,28844.371399999996,45.513689,205.0,65263.789600000004,495.438563,0.0,0.0,0.0,0.0,0.0,0.0,132.0,2435522.7759,473.946645,152.0,575591.9125,281.44762000000003,115.0,2362065.2366000004,504.297937
330304,温州市,1.0,258.9284,0.9649,0.0,0.0,0.0,1.0,258.9284,0.9649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258.9284,0.9649
330305,温州市,57.0,308.92769999999996,62.5329,56.0,61.599999999999994,61.599999999999994,1.0,247.3277,0.9329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,61.599999999999994,61.599999999999994,1.0,247.3277,0.9329,0.0,0.0,0.0
330307,温州市,57.0,21787.6843,77.63566,7.0,7012.1,15.965909,43.0,14775.5843,46.018224,7.0,0.0,15.651526999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7328.9,1.156709,47.0,10341.606800000001,65.750941,7.0,4117.177500000001,10.728010000000001
330308,温州市,70.0,43045.1672,114.11712800000001,1.0,38020.0,6.3018,35.0,5025.167200000001,46.677533000000004,34.0,0.0,61.137795,0.0,0.0,0.0,0.0,0.0,0.0,2.0,213.2171,0.5054,59.0,42831.85009999999,95.077312,9.0,0.1,18.534416
330309,温州市,253.0,385879.20310000004,351.503877,70.0,340428.1627,95.80428899999997,92.0,45080.1134,113.406688,91.0,370.927,142.2929,0.0,0.0,0.0,0.0,0.0,0.0,15.0,213780.294,28.032778999999998,212.0,157777.30099999998,276.67189799999994,26.0,14321.6081,46.799200000000006
330310,温州市,280.0,737253.6704999999,562.130036,94.0,652593.5585,253.93737000000002,78.0,84660.11200000001,82.943089,108.0,0.0,225.24957700000002,0.0,0.0,0.0,0.0,0.0,0.0,51.0,166147.42799999999,138.667572,206.0,543229.5055,338.47895300000005,23.0,27876.737,84.98351100000001
330311,温州市,780.0,2398223.0374,1650.334918,118.0,2142469.79,336.52947299999994,182.0,255526.7895,96.357692,480.0,226.4579,1217.447753,0.0,0.0,0.0,0.0,0.0,0.0,194.0,716218.6799999999,295.598181,498.0,1453129.9057000002,1030.413096,88.0,228874.4517,324.323641
330312,温州市,491.0,644704.4343999999,834.8273550000001,81.0,307531.5,128.37947,153.0,333829.3325,152.867598,257.0,3343.6018999999997,553.580287,0.0,0.0,0.0,0.0,0.0,0.0,161.0,337433.5163,237.391885,273.0,83176.0991,418.50196100000005,57.0,224094.81900000002,178.93350900000002
330313,温州市,547.0,1960086.3265,1253.139056,120.0,1432647.8388,289.129554,188.0,490990.9987,172.70552999999998,239.0,36447.489,791.303972,0.0,0.0,0.0,0.0,0.0,0.0,163.0,410462.0333,224.710369,284.0,987797.8158000001,616.441419,100.0,561826.4774,411.98726800000003
330314,温州市,464.0,1545381.8242000001,1360.787307,66.0,1215357.0,159.795236,79.0,328906.71770000004,124.67011900000001,319.0,1118.1065,1076.321952,0.0,0.0,0.0,0.0,0.0,0.0,111.0,470995.2001,282.02099,259.0,654586.5895,673.146961,94.0,419800.0346,405.619356
330315,温州市,388.0,2135016.7143,1100.933055,86.0,1935632.0,244.232815,59.0,199384.7143,57.278994999999995,243.0,0.0,799.421245,0.0,0.0,0.0,0.0,0.0,0.0,90.0,262740.1545,254.90610999999996,203.0,976992.4475,597.4424829999999,95.0,895284.1122999999,248.58446200000003
330316,温州市,516.0,2217242.6618,1073.1073620000002,73.0,1780401.1507,188.23437299999998,152.0,436825.7141,128.91583199999997,291.0,15.797,755.957157,0.0,0.0,0.0,0.0,0.0,0.0,258.0,1137342.9335,406.40234899999996,164.0,529090.6974,402.176691,94.0,550809.0309,264.52832199999995
330404,嘉兴市,3.0,14408.351299999998,7.699999999999999,3.0,14408.351299999998,7.699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14408.351299999998,7.699999999999999,0.0,0.0,0.0,0.0,0.0,0.0
330407,嘉兴市,29.0,1043.9369,54.391600000000004,23.0,1043.9369,29.007099999999998,0.0,0.0,0.0,6.0,0.0,25.3845,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.7378,25.0,1043.9369,51.6538,0.0,0.0,0.0
330408,嘉兴市,38.0,3158.733,59.618,30.0,3158.733,55.5694,0.0,0.0,0.0,7.0,0.0,3.7786,1.0,0.0,0.27,0.0,0.0,0.0,4.0,0.0,2.5431,34.0,3158.733,57.0749,0.0,0.0,0.0
330409,嘉兴市,217.0,682310.9997,633.0567900000001,170.0,648624.5436999999,440.84156999999993,16.0,12953.004700000001,31.28022,31.0,20733.4513,160.93500000000003,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70385.9712,49.677820000000004,176.0,555018.3677,551.62066,11.0,56906.6608,31.75831
330410,嘉兴市,239.0,896284.5431,698.9263100000001,167.0,837509.0059999998,542.4761599999999,8.0,3961.6645,3.9289199999999997,64.0,54813.872599999995,152.52123,0.0,0.0,0.0,0.0,0.0,0.0,36.0,151752.57049999997,78.27031000000001,188.0,697964.5674999999,570.64798,15.0,46567.405099999996,50.008019999999995
330411,嘉兴市,205.0,1057674.1563000001,637.5069100000001,135.0,981394.9223999999,441.51036999999997,12.0,6238.066599999999,8.87441,58.0,70041.16729999999,187.12213,0.0,0.0,0.0,0.0,0.0,0.0,35.0,92090.6858,88.29791,142.0,865543.9935000001,459.09968000000003,28.0,100039.477,90.10932
