,realestate_auction_n,realestate_auction_p,realestate_auction_a,realestate_agreement_n,realestate_agreement_p,realestate_agreement_a,realestate_transfer_n,realestate_transfer_p,realestate_transfer_a,realestate_other_n,realestate_other_p,realestate_other_a,realestate_lease_n,realestate_lease_p,realestate_lease_a,secondary_auction_n,secondary_auction_p,secondary_auction_a,secondary_agreement_n,secondary_agreement_p,secondary_agreement_a,secondary_transfer_n,secondary_transfer_p,secondary_transfer_a,secondary_other_n,secondary_other_p,secondary_other_a,secondary_lease_n,secondary_lease_p,secondary_lease_a,other_auction_n,other_auction_p,other_auction_a,other_agreement_n,other_agreement_p,other_agreement_a,other_transfer_n,other_transfer_p,other_transfer_a,other_other_n,other_other_p,other_other_a,other_lease_n,other_lease_p,other_lease_a,tertiary_auction_n,tertiary_auction_p,tertiary_auction_a,tertiary_agreement_n,tertiary_agreement_p,tertiary_agreement_a,tertiary_transfer_n,tertiary_transfer_p,tertiary_transfer_a,tertiary_other_n,tertiary_other_p,tertiary_other_a,tertiary_lease_n,tertiary_lease_p,tertiary_lease_a,government_auction_n,government_auction_p,government_auction_a,government_agreement_n,government_agreement_p,government_agreement_a,government_transfer_n,government_transfer_p,government_transfer_a,government_other_n,government_other_p,government_other_a,government_lease_n,government_lease_p,government_lease_a,primary_auction_n,primary_auction_p,primary_auction_a,primary_agreement_n,primary_agreement_p,primary_agreement_a,primary_transfer_n,primary_transfer_p,primary_transfer_a,primary_other_n,primary_other_p,primary_other_a,primary_lease_n,primary_lease_p,primary_lease_a
520613,65.0,299199.5,332.482725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17795.0,118.16609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4034.0,17.3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,57135.0,93.88889999999999,0.0,0.0,0.0,11.0,0.0,47.9527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,184.6491,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1549.54,7.0373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520614,25.0,169581.0,171.25378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5456.0,34.4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3258.0,27.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,28442.0,50.757259999999995,2.0,366.2831,0.2576,7.0,30.0,40.323499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,247.65699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520615,25.0,96157.0,106.5882,0.0,0.0,0.0,1.0,104.0922,2.3077,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8460.0,70.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3510.0,29.5198,0.0,0.0,0.0,3.0,0.0,0.44500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,12.0,47330.0,81.4354,0.0,0.0,0.0,20.0,758.3199000000001,69.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,73.8538,134.4505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520616,18.0,119567.0,151.3144,0.0,0.0,0.0,3.0,2122.6126,19.0987,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6222.0,51.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14920.0,7.5557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,279.0,4.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,706.2619,7.847354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3940.36,63.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3384.25,27.7724,136.0,27022.8115,443.7329000000001,3.0,0.0,6.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,7485.211999999999,106.6824,136.0,42180.7742,790.7639000000001,3.0,0.0,2.8608,1.0,2567.8701,7.5459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530105,0.0,0.0,0.0,2.0,201.1771,2.2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530106,4.0,1548.37,10.3261,1.0,114.35,1.0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13580.953300000001,90.24610000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,620.1089,11.5782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,65.7757,0.3288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530107,21.0,154600.3445,62.9255,41.0,2554.3230000000003,9.018293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16578.363699999998,25.839900000000004,33.0,33643.4058,168.8568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3497.8305,3.7245,14.0,7305.342500000001,44.4198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5449.2381000000005,17.893900000000002,91.0,9033.1234,49.52810000000001,4.0,0.0,25.2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,620.1788,1.7705000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,262.32,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530108,31.0,110983.48379999999,120.5721,49.0,2318.419,3.3879279999999996,4.0,0.0,40.6852,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2621.9557000000004,13.7302,1.0,3327.59,5.3951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19994.926,24.842,2.0,2788.3954,4.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15234.518499999998,34.8436,1.0,119.4769,0.9525,2.0,0.0,1.9826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,677.33,1.0751,2.0,0.0,5.7996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530109,85.0,635941.4549,510.2089,492.0,55485.76149999999,137.866516,2.0,0.0,11.3782,0.0,0.0,0.0,0.0,0.0,0.0,50.0,37380.7632,215.2629,31.0,10087.0615,7020.5077,3.0,0.0,5.5101,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3638.1573,18.0217,3.0,717.5842,6.0825,1.0,0.0,2.5735,0.0,0.0,0.0,0.0,0.0,0.0,18.0,49765.850399999996,65.5468,91.0,22647.818199999998,78.80040000000002,21.0,1702.9172,56.623,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22001.521,24.465500000000002,3.0,542.0769,0.968,17.0,20.0,87.36519999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,421.733,2.2785,5.0,1631.4741999999999,1.2813999999999999,2.0,0.0,2.6366,0.0,0.0,0.0,0.0,0.0,0.0
530110,118.0,2087421.7828,551.2614979999998,961.0,11591.7045,10.057681,2.0,0.0,0.7339,0.0,0.0,0.0,0.0,0.0,0.0,28.0,65857.45449999999,147.5927,9.0,3080.2909,45.4167,2.0,0.0,6.925,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18796.0307,55.2821,1.0,80.4238,0.5103,1.0,0.0,0.6104,0.0,0.0,0.0,0.0,0.0,0.0,24.0,95300.57200000001,232.91570000000002,35.0,15365.206699999999,79.90910000000001,15.0,5322.489500000001,96.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,274.7688,2.5242,10.0,0.0,26.756800000000002,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19188.868,29.7232,4.0,62.2567,1.8693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530111,364.0,5456854.3961,1382.170799,1033.0,523915.40599999996,273.240614,2.0,0.0,22.1864,0.0,0.0,0.0,0.0,0.0,0.0,70.0,101106.7157,291.4252,3.0,26783.6049,3.831,5.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6621.191199999999,18.4257,5.0,1370.0222,17.871599999999997,3.0,634.0755,12.859200000000001,0.0,0.0,0.0,0.0,0.0,0.0,91.0,519843.79819999996,382.0857000000001,82.0,70303.65639999999,188.93410699999998,72.0,103951.34389999999,280.2569,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44542.5,19.7972,7.0,6933.8962,11.603000000000002,95.0,178001.8361,1304.308182,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10334.0,4.6424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530112,249.0,3573490.3308,877.827803,735.0,238860.72160000002,168.293763,4.0,8377.7592,17.440852000000003,0.0,0.0,0.0,0.0,0.0,0.0,74.0,118213.02349999998,318.910528,8.0,6403.5713,9.246983,6.0,2144.1105,12.126730999999998,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34952.914000000004,49.59787899999999,6.0,7884.2747,5.744308,3.0,1164.9328,4.1224,0.0,0.0,0.0,0.0,0.0,0.0,74.0,271862.5541,311.55050499999993,28.0,23987.346200000004,53.667773,32.0,57474.7586,144.16001599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4663.0389,8.410211,53.0,38003.5191,359.822582,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11373.25,30.361405,2.0,246.28640000000001,15.143082999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530113,336.0,4242620.3042,1404.804399,1884.0,169841.7398,83.066452,1.0,0.0,0.4841,0.0,0.0,0.0,0.0,0.0,0.0,58.0,49557.0146,157.529235,3.0,1960.8654000000001,6.794878000000001,2.0,0.0,1.731549,0.0,0.0,0.0,0.0,0.0,0.0,25.0,40002.971600000004,93.01384199999998,1.0,349.4886,2.0,2.0,2155.507,2.6595,0.0,0.0,0.0,0.0,0.0,0.0,78.0,326571.9421,206.85926200000006,17.0,17072.4129,26.02965,74.0,75115.6716,139.96521199999998,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16896.105,67.982474,3.0,2155.2556,9.302827,30.0,56316.7999,126.03949100000001,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6455.458,14.228582000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530114,205.0,1592868.1599,929.2281919999999,705.0,49636.4737,66.04437,1.0,0.0,0.16206,0.0,0.0,0.0,0.0,0.0,0.0,43.0,64467.8122,209.67060499999997,1.0,43.6831,0.726478,5.0,7987.382099999999,14.033445,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13197.0825,48.093441,1.0,17.2425,0.13794,3.0,536.0322000000001,3.7318000000000007,0.0,0.0,0.0,0.0,0.0,0.0,39.0,126378.00549999998,168.87025400000005,6.0,6338.3502,26.356736,33.0,84967.5033,421.96783800000003,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26768.307,41.148903,1.0,1638.0046,4.945259,123.0,31753.176400000004,594.035126,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10256.400000000001,7.256667,0.0,0.0,0.0,2.0,0.0,0.46521,0.0,0.0,0.0,0.0,0.0,0.0
530115,74.0,845824.9698,263.723458,183.0,11917.079600000003,24.741412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,35226.800500000005,120.68344800000001,1.0,73.6155,0.028012,6.0,2403.3756,33.46063,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9306.7413,20.264246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,64682.212,50.877925,3.0,2074.8705,0.684836,86.0,41360.6021,1208.0582860000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,25852.0292,277.339643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229.0,0.8949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530116,135.0,1765074.3155999999,365.5962430000001,7.0,13607.5611,25.888388999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,65826.9388,181.380894,1.0,23.0581,0.130272,2.0,957.5268,1.063924,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8516.2515,30.081398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,104465.38519999999,111.16576900000001,6.0,5872.280999999999,2.130904,86.0,87139.1702,312.10449800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,16757.516599999995,54.35818000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.4144,0.528125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2654,0.0613,5.0,0.0,3.3219999999999996,4.0,0.0,5.061999999999999,4.0,0.0,43.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.675,2.0,88.8335,0.905,1.0,0.0,1.8135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,463.1591,20.8327,38.0,322.4396,13.5868,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3.0194,0.0,0.0,0.0,8.0,0.0,8.5463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.03,1.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0931,4.0,129.531,5.3129,5.0,0.0,6.9044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.5138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241.8913,15.7961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530307,25.0,22983.524,46.2992,2.0,1131.7078,5.1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,702.7837,1.7905,10.0,92.6611,5.4589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3127.1757000000007,10.877899999999999,17.0,2060.7039,31.166700000000002,1.0,0.0,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1551.9511,15.5603,14.0,664.9232999999999,7.2385,3.0,0.0,2.0922,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2842.3232,7.8811,3.0,212.8985,2.6684,3.0,417.207,2.8457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.5001,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530308,20.0,16592.844999999998,20.354900000000004,4.0,3123.5579000000002,4.053599999999999,1.0,197.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6530.633500000001,17.246299999999998,3.0,68.5834,3.3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1110.0,6.806900000000001,15.0,76.3972,2.6422999999999996,4.0,0.0,4.106400000000001,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2482.5897999999997,7.458200000000001,6.0,1159.0204,7.9079,1.0,0.0,0.5932,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3143.5101999999997,5.2988,4.0,199.8067,0.7076,7.0,0.0,5.697699999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.3148,0.7709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530309,26.0,117276.8928,75.71649999999998,3.0,1192.0077,1.7226,2.0,683.869,2.5007,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1760.4715999999999,7.7867999999999995,1.0,35.3845,0.393,1.0,109.649,1.9002,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1047.1946,3.1937999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5683.375900000001,16.3081,9.0,1255.3752,46.57939999999999,19.0,542.4927,24.315600000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,315.418,1.0296,0.0,0.0,0.0,16.0,2057.354,14.7486,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2640.205,20.295299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530310,19.0,34903.642900000006,41.6547,22.0,3645.1743000000006,17.0649,2.0,0.0,2.5685000000000002,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2345.7355,7.9124,3.0,2210.01,1.8587,2.0,0.0,1.4472999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,502.2269,1.6022,0.0,0.0,0.0,3.0,61.6815,2.3693,0.0,0.0,0.0,0.0,0.0,0.0,66.0,10065.518100000001,16.4408,6.0,2256.7562999999996,2.2493,17.0,0.0,35.322500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,562.81,0.8135,4.0,0.0,2.5995999999999997,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30722.407300000003,66.7753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
